Date,Time,TempOut,HiTemp,LowTemp,OutHum,DewPt.,WindSpeed,WindDir,WindRun,HiSpeed,HiDir,WindChill,HeatIndex,THWIndex,THSWIndex,Bar  ,Rain,RainRate,SolarRad.,SolarEnergy,Hi SolarRad. ,UV Index,UV Dose,Hi UV ,HeatD-D ,CoolD-D ,In Temp,InHum,In Dew,In Heat,In EMC,In AirDensity,ET ,WindSamp,WindTx ,ISS Recept,Arc.Int.
11/5/15,1:00 PM,34.8,35.4,34.4,47,21.9,14.5,E,14.48,35.4,ENE,34.8,39.7,39.7,---,743.4,0,0,938,80.68,965,---,---,---,0,0.687,22.1,42,8.5,21,8.02,1.1571,0.79,1334,1,97.5,60
11/5/15,2:00 PM,34.8,35.1,34.4,48,22.1,14.5,ENE,14.48,35.4,E,34.8,39.8,39.8,---,743,0,0,840,72.25,904,---,---,---,0,0.685,24.7,46,12.3,24.4,8.52,1.1426,0.71,1323,1,96.7,60
11/5/15,3:00 PM,33.9,34.9,33.9,52,22.7,12.9,ENE,12.87,33.8,E,33.9,39.2,39.2,---,742.9,0,0,655,56.34,763,---,---,---,0,0.648,22.9,42,9.3,22.3,7.99,1.1523,0.58,1310,1,95.8,60
11/5/15,4:00 PM,32.3,33.9,32.3,55,22.1,12.9,ENE,12.87,35.4,ESE,32.3,36.4,36.4,---,743.1,0,0,432,37.16,584,---,---,---,0,0.581,22,40,7.8,20.8,7.72,1.1574,0.41,1336,1,97.7,60
11/5/15,5:00 PM,31.8,32.6,31.8,56,21.9,11.3,ENE,11.27,29,ENE,31.8,35.7,35.7,---,743.4,0,0,167,14.36,308,---,---,---,0,0.56,22.6,42,9,21.9,8,1.1544,0.2,1313,1,96,60
11/5/15,6:00 PM,30.1,31.8,30.1,60,21.4,9.7,E,9.66,29,NNE,30.1,33.2,33.2,---,743.9,0,0,30,2.58,69,---,---,---,0,0.488,21.5,37,6.2,20,7.34,1.1619,0.1,1292,1,94.4,60
11/5/15,7:00 PM,28.9,30.1,28.9,64,21.4,12.9,E,12.87,32.2,E,28.8,31.7,31.6,---,744.9,0,0,0,0,0,---,---,---,0,0.442,20.9,40,6.8,19.5,7.76,1.1653,0.08,1311,1,95.8,60
11/5/15,8:00 PM,28.8,29,28.7,64,21.3,9.7,ENE,9.66,32.2,ENE,28.8,31.4,31.4,---,745.4,0,0,0,0,0,---,---,---,0,0.435,21,41,7.2,19.6,7.95,1.1655,0.08,1314,1,96.1,60
11/5/15,9:00 PM,28.5,28.8,28.4,65,21.3,9.7,E,9.66,29,ENE,28.5,30.9,30.9,---,745.5,0,0,0,0,0,---,---,---,0,0.424,20.8,42,7.4,19.5,8.06,1.1665,0.08,1316,1,96.2,60
11/5/15,10:00 PM,28.4,28.6,28.4,65,21.2,9.7,ENE,9.66,33.8,N,28.4,30.8,30.8,---,745.8,0,0,0,0,0,---,---,---,0,0.421,20.7,41,6.9,19.3,7.95,1.1677,0.08,1311,1,95.8,60
11/5/15,11:00 PM,28.4,28.6,28.3,66,21.4,6.4,ENE,6.44,22.5,ENE,28.4,30.8,30.8,---,745.7,0,0,0,0,0,---,---,---,0,0.419,20.7,41,6.9,19.3,7.95,1.1676,0.08,1312,1,95.9,60
12/5/15,12:00 AM,28.2,28.4,28.2,66,21.2,4.8,E,4.83,17.7,ENE,28.2,30.4,30.4,---,744.6,0,0,0,0,0,---,---,---,0,0.41,20.2,40,6.2,18.9,7.78,1.1681,0.05,1305,1,95.4,60
12/5/15,1:00 AM,28.6,28.7,28.2,65,21.4,6.4,E,6.44,20.9,E,28.6,31.2,31.2,---,744.1,0,0,0,0,0,---,---,---,0,0.428,19.7,46,7.7,18.7,8.65,1.1684,0.05,1320,1,96.5,60
12/5/15,2:00 AM,26.3,28.6,26.3,72,20.9,3.2,NNE,3.22,14.5,ENE,26.3,27.9,27.9,---,743.9,0,0,0,0,0,---,---,---,0,0.333,20.4,42,7.1,19.2,8.07,1.1655,0.05,1298,1,94.9,60
12/5/15,3:00 AM,26.1,26.5,26.1,74,21.1,1.6,ENE,1.61,4.8,N,26.1,27.6,27.6,---,743.2,0,0,0,0,0,---,---,---,0,0.322,19.7,41,6,18.4,7.95,1.1683,0.03,1277,1,93.3,60
12/5/15,4:00 AM,25.7,26.1,25.6,77,21.4,1.6,N,1.61,8,SW,25.7,27.4,27.4,---,743.1,0,0,0,0,0,---,---,---,0,0.308,19.9,47,8.3,19.1,8.79,1.1652,0.03,1285,1,93.9,60
12/5/15,5:00 AM,27,27.6,25.7,73,21.7,3.2,NNW,3.22,17.7,ENE,27,29.1,29.1,---,743.4,0,0,0,0,0,---,---,---,0,0.361,19.8,43,6.8,18.6,8.25,1.1675,0.05,1307,1,95.5,60
12/5/15,6:00 AM,29.3,29.3,27,63,21.5,8,ENE,8.05,27.4,ENE,29.3,32.2,32.2,---,743.8,0,0,16,1.38,65,---,---,---,0,0.456,20.2,48,8.9,19.4,8.88,1.1646,0.05,1316,1,96.2,60
12/5/15,7:00 AM,30.6,30.6,29.3,62,22.4,9.7,E,9.66,30.6,ENE,30.6,34.7,34.7,---,744.5,0,0,164,14.11,288,---,---,---,0,0.509,19.2,42,6,17.9,8.12,1.1722,0.18,1330,1,97.2,60
12/5/15,8:00 AM,31.4,31.4,30.6,58,22.2,11.3,E,11.27,35.4,E,31.4,35.3,35.3,---,744.7,0,0,388,33.37,504,---,---,---,0,0.546,19.5,41,5.9,18.2,7.95,1.1715,0.36,1304,1,95.3,60
12/5/15,9:00 AM,32.9,33,31.4,54,22.4,12.9,E,12.87,35.4,ENE,32.9,37.7,37.7,---,744.9,0,0,596,51.26,661,---,---,---,0,0.609,20.6,43,7.6,19.4,8.25,1.166,0.51,1330,1,97.2,60
12/5/15,10:00 AM,33.2,33.7,32.9,55,22.9,12.9,ENE,12.87,32.2,ENE,33.2,38.6,38.6,---,745,0,0,777,66.83,854,---,---,---,0,0.618,20.1,43,7.1,18.9,8.25,1.1685,0.63,1343,1,98.2,60
12/5/15,11:00 AM,34.3,34.6,33.1,50,22.4,12.9,E,12.87,35.4,ENE,34.3,39.4,39.4,---,744.7,0,0,885,76.12,969,---,---,---,0,0.667,20.9,45,8.6,19.8,8.46,1.1634,0.74,1329,1,97.1,60
12/5/15,12:00 PM,34.9,35.4,34.3,48,22.3,12.9,E,12.87,38.6,ENE,34.9,40.2,40.2,---,744.2,0,0,889,76.46,988,---,---,---,0,0.692,21.5,44,8.7,20.3,8.34,1.1604,0.74,1335,1,97.6,60
12/5/15,1:00 PM,35.2,35.8,34.9,47,22.2,12.9,E,12.87,30.6,ENE,35.2,40.5,40.5,---,743.8,0,0,898,77.24,967,---,---,---,0,0.704,21.9,43,8.7,20.8,8.19,1.1581,0.76,1296,1,94.7,60
12/5/15,2:00 PM,35.6,36.2,35,45,21.8,12.9,E,12.87,33.8,NNE,35.6,40.7,40.7,---,743.4,0,0,808,69.5,853,---,---,---,0,0.72,22.3,44,9.4,21.5,8.31,1.1554,0.69,1319,1,96.4,60
12/5/15,3:00 PM,34.8,36.1,34.8,47,21.8,12.9,E,12.87,37,E,34.8,39.5,39.5,---,742.9,0,0,668,57.46,747,---,---,---,0,0.685,22.4,43,9.2,21.7,8.15,1.1542,0.61,1334,1,97.5,60
12/5/15,4:00 PM,32.6,34.9,32.6,53,21.8,12.9,E,12.87,43.5,ENE,32.6,36.7,36.7,---,742.9,0,0,381,32.77,564,---,---,---,0,0.595,22.3,42,8.8,21.4,8.01,1.155,0.38,1309,1,95.7,60
12/5/15,5:00 PM,31.3,32.6,31.3,60,22.6,11.3,E,11.27,32.2,ESE,31.3,35.3,35.3,---,743.5,0,0,155,13.33,304,---,---,---,0,0.539,21.7,41,7.9,20.4,7.91,1.1591,0.2,1322,1,96.6,60
12/5/15,6:00 PM,30.1,31.3,30.1,63,22.2,8,E,8.05,29,E,30.1,33.8,33.8,---,744.3,0,0,42,3.61,74,---,---,---,0,0.488,21.1,40,6.9,19.6,7.75,1.1638,0.1,1314,1,96.1,60
12/5/15,7:00 PM,29.2,30.1,29.2,66,22.2,9.7,E,9.66,32.2,ENE,29.2,32.5,32.5,---,745,0,0,0,0,5,---,---,---,0,0.451,20.5,44,7.8,19.4,8.35,1.1664,0.08,1307,1,95.5,60
12/5/15,8:00 PM,28.6,29.2,28.6,67,21.9,11.3,E,11.27,29,ENE,28.6,31.5,31.5,---,745.6,0,0,0,0,0,---,---,---,0,0.428,20.2,41,6.5,18.9,7.95,1.1697,0.08,1300,1,95,60
12/5/15,9:00 PM,28.2,28.6,28.2,68,21.7,11.3,E,11.27,40.2,NNE,28.2,30.7,30.7,---,745.7,0,0,0,0,0,---,---,---,0,0.41,21.2,40,7.1,19.8,7.75,1.1653,0.08,1283,1,93.8,60
12/5/15,10:00 PM,28.1,28.2,27.9,69,21.9,14.5,E,14.48,38.6,E,27.7,30.7,30.3,---,746.1,0,0,0,0,0,---,---,---,0,0.407,20.5,41,6.8,19.2,7.95,1.169,0.08,1263,1,92.3,60
12/5/15,11:00 PM,28.1,28.2,28,68,21.6,14.5,ENE,14.48,40.2,E,27.6,30.4,30,---,745.8,0,0,0,0,0,---,---,---,0,0.405,20.9,44,8.2,19.7,8.35,1.1655,0.08,1279,1,93.5,60
13/05/15,12:00 AM,27.8,28.1,27.8,70,21.9,12.9,ENE,12.87,30.6,ENE,27.7,30.3,30.1,---,745.5,0,0,0,0,0,---,---,---,0,0.396,19.9,41,6.3,18.7,7.95,1.1707,0.08,1302,1,95.2,60
13/05/15,1:00 AM,27.7,27.9,27.7,70,21.8,11.3,ENE,11.27,38.6,ESE,27.7,30.1,30.1,---,745,0,0,0,0,0,---,---,---,0,0.391,20.3,43,7.3,19.2,8.25,1.1674,0.08,1273,1,93.1,60
13/05/15,2:00 AM,27.6,27.7,27.5,70,21.6,12.9,E,12.87,33.8,E,27.4,29.7,29.6,---,744.5,0,0,0,0,0,---,---,---,0,0.384,20,41,6.3,18.7,7.95,1.1687,0.08,1275,1,93.2,60
13/05/15,3:00 AM,27.5,27.8,27.4,70,21.5,11.3,ENE,11.27,30.6,ENE,27.5,29.7,29.7,---,744.5,0,0,0,0,0,---,---,---,0,0.382,19.8,42,6.5,18.6,8.1,1.1693,0.08,1277,1,93.3,60
13/05/15,4:00 AM,27.6,27.6,27.4,71,21.9,11.3,ENE,11.27,32.2,ESE,27.6,30,30,---,744.6,0,0,0,0,0,---,---,---,0,0.387,20.1,45,7.8,19.1,8.49,1.1673,0.08,1277,1,93.3,60
13/05/15,5:00 AM,27.6,27.7,27.4,71,21.8,11.3,ENE,11.27,30.6,WNW,27.6,29.9,29.9,---,744.7,0,0,0,0,0,---,---,---,0,0.384,19.7,42,6.4,18.4,8.1,1.1704,0.08,1246,1,91.1,60
13/05/15,6:00 AM,28,28,27.6,71,22.2,11.3,E,11.27,35.4,ENE,28,30.8,30.8,---,745.4,0,0,12,1.03,54,---,---,---,0,0.403,19.5,46,7.6,18.5,8.65,1.1712,0.08,1292,1,94.4,60
13/05/15,7:00 AM,28.3,28.7,28,70,22.3,12.9,ENE,12.87,35.4,NE,28.1,31.2,31.1,---,745.8,0,0,115,9.89,223,---,---,---,0,0.414,19.3,44,6.8,18.2,8.35,1.1731,0.15,1290,1,94.3,60
13/05/15,8:00 AM,30.1,30.1,28.3,63,22.3,12.9,ENE,12.87,37,ENE,30,33.9,33.8,---,745.7,0,0,296,25.46,510,---,---,---,0,0.491,20.4,46,8.4,19.4,8.65,1.1675,0.28,1248,1,91.2,60
13/05/15,9:00 AM,31.5,31.7,30.1,58,22.2,14.5,E,14.48,38.6,ENE,31.4,35.4,35.3,---,745.7,0,0,585,50.32,649,---,---,---,0,0.549,20.3,43,7.3,19.1,8.25,1.1689,0.48,1304,1,95.3,60
13/05/15,10:00 AM,32.9,33.2,31.3,53,22.1,14.5,E,14.48,41.8,NNE,32.9,37.4,37.4,---,745.2,0,0,750,64.51,898,---,---,---,0,0.609,20.2,44,7.5,19.1,8.35,1.1683,0.61,1321,1,96.6,60
13/05/15,11:00 AM,32.8,33.2,32.7,54,22.3,14.5,E,14.48,37,ENE,32.8,37.4,37.4,---,744.8,0,0,734,63.13,939,---,---,---,0,0.604,20.6,44,7.9,19.4,8.35,1.1658,0.63,1345,1,98.3,60
13/05/15,12:00 PM,33.9,34,32.8,52,22.7,14.5,E,14.48,40.2,E,33.9,39.2,39.2,---,744.4,0,0,834,71.73,984,---,---,---,0,0.648,21.6,45,9.1,20.4,8.45,1.1601,0.69,1323,1,96.7,60
13/05/15,1:00 PM,34.9,34.9,33.8,47,22,12.9,ENE,12.87,41.8,E,34.9,39.9,39.9,---,743.9,0,0,915,78.7,1039,---,---,---,0,0.692,22.1,44,9.3,21.2,8.31,1.1569,0.74,1345,1,98.3,60
13/05/15,2:00 PM,34.5,35.7,34.5,47,21.6,11.3,E,11.27,37,E,34.5,38.9,38.9,---,743.5,0,0,723,62.19,1053,---,---,---,0,0.674,23.7,43,10.4,23.4,8.06,1.1491,0.63,1338,1,97.8,60
13/05/15,3:00 PM,34.8,34.8,33.8,46,21.5,12.9,ENE,12.87,41.8,NNE,34.8,39.3,39.3,---,743.1,0,0,582,50.06,916,---,---,---,0,0.687,23.9,42,10.2,23.6,7.95,1.1477,0.53,1306,1,95.5,60
13/05/15,4:00 PM,32.8,34.8,32.8,50,21,11.3,ENE,11.27,33.8,NNE,32.8,36.2,36.2,---,743.4,0,0,448,38.53,712,---,---,---,0,0.602,24.1,40,9.7,23.7,7.64,1.148,0.43,1285,1,93.9,60
13/05/15,5:00 PM,31.6,32.8,31.5,52,20.5,11.3,E,11.27,35.4,ENE,31.6,34.4,34.4,---,743.8,0,0,137,11.78,374,---,---,---,0,0.551,23.8,40,9.4,23.4,7.65,1.15,0.2,1238,1,90.5,60
13/05/15,6:00 PM,29.3,31.6,29.3,60,20.8,11.3,ENE,11.27,32.2,E,29.3,31.7,31.7,---,744.4,0,0,16,1.38,32,---,---,---,0,0.458,23.1,39,8.3,22.4,7.58,1.155,0.1,1274,1,93.1,60
13/05/15,7:00 PM,28.7,29.3,28.7,62,20.7,11.3,ENE,11.27,33.8,E,28.7,30.8,30.8,---,744.9,0,0,0,0,0,---,---,---,0,0.431,22.6,40,8.3,21.8,7.7,1.1574,0.08,1287,1,94.1,60
13/05/15,8:00 PM,28,28.7,28,68,21.5,12.9,ENE,12.87,32.2,ENE,27.8,30.3,30.2,---,745.2,0,0,0,0,0,---,---,---,0,0.403,22.2,41,8.3,21.2,7.87,1.1594,0.1,1277,1,93.3,60
13/05/15,9:00 PM,27.8,28,27.8,69,21.6,14.5,ENE,14.48,38.6,ENE,27.3,30.1,29.6,---,746,0,0,0,0,0,---,---,---,0,0.394,22.1,42,8.5,21,8.02,1.1612,0.08,1263,1,92.3,60
13/05/15,10:00 PM,27.6,27.8,27.6,70,21.6,11.3,ENE,11.27,32.2,ENE,27.6,29.8,29.8,---,746.3,0,0,0,0,0,---,---,---,0,0.387,21.8,42,8.3,20.7,8.02,1.1627,0.08,1259,1,92,60
13/05/15,11:00 PM,27.4,27.7,27.4,72,21.9,11.3,E,11.27,33.8,N,27.4,29.8,29.8,---,746.2,0,0,0,0,0,---,---,---,0,0.38,22.1,44,9.2,21.1,8.32,1.1608,0.08,1279,1,93.5,60
14/05/15,12:00 AM,27.5,27.5,27.3,70,21.5,9.7,E,9.66,27.4,N,27.5,29.7,29.7,---,745.9,0,0,0,0,0,---,---,---,0,0.382,21.6,42,8.1,20.4,8.03,1.1631,0.08,1287,1,94.1,60
14/05/15,1:00 AM,27.3,27.5,27.3,70,21.4,9.7,E,9.66,29,ENE,27.3,29.3,29.3,---,745.5,0,0,0,0,0,---,---,---,0,0.375,21.4,42,8,20.2,8.04,1.1632,0.08,1258,1,92,60
14/05/15,2:00 AM,27.4,27.6,27.3,69,21.2,11.3,E,11.27,33.8,N,27.4,29.4,29.4,---,745.1,0,0,0,0,0,---,---,---,0,0.38,21.3,42,7.9,20,8.04,1.1632,0.08,1261,1,92.2,60
14/05/15,3:00 AM,27.6,27.6,27.4,69,21.4,11.3,E,11.27,30.6,E,27.6,29.7,29.7,---,744.9,0,0,0,0,0,---,---,---,0,0.387,21.5,44,8.7,20.3,8.34,1.1614,0.08,1261,1,92.2,60
14/05/15,4:00 AM,27.7,27.8,27.6,68,21.2,9.7,E,9.66,30.6,ESE,27.7,29.7,29.7,---,744.5,0,0,0,0,0,---,---,---,0,0.389,21.3,43,8.2,20,8.24,1.1622,0.08,1254,1,91.7,60
14/05/15,5:00 AM,27.7,27.8,27.4,67,21,9.7,E,9.66,32.2,NE,27.7,29.6,29.6,---,744.4,0,0,0,0,0,---,---,---,0,0.389,21.1,43,8,19.7,8.25,1.1631,0.08,1273,1,93.1,60
14/05/15,6:00 AM,28.1,28.1,27.6,66,21.1,12.9,E,12.87,35.4,ENE,27.9,30.2,30,---,744.9,0,0,15,1.29,56,---,---,---,0,0.405,21.1,43,8,19.7,8.25,1.1638,0.08,1268,1,92.7,60
14/05/15,7:00 AM,29.3,29.3,28.1,62,21.3,14.5,E,14.48,38.6,NE,29,32.1,31.7,---,744.5,0,0,169,14.54,287,---,---,---,0,0.458,22,43,8.8,21,8.19,1.1588,0.2,1263,1,92.3,60
14/05/15,8:00 AM,30.4,30.4,29.3,60,21.8,14.5,ENE,14.48,41.8,E,30.2,33.9,33.7,---,744.9,0,0,401,34.49,512,---,---,---,0,0.502,22.7,42,9.1,21.9,7.99,1.1565,0.36,1263,1,92.3,60
14/05/15,9:00 AM,31.8,31.8,30.4,53,21,16.1,E,16.09,46.7,ENE,31.7,35.1,34.9,---,745.5,0,0,619,53.24,715,---,---,---,0,0.56,23.2,41,9.2,22.7,7.8,1.1551,0.53,1231,1,90,60
14/05/15,10:00 AM,32.2,32.6,31.3,54,21.7,14.5,E,14.48,51.5,ESE,32.2,36.1,36.1,---,745.7,0,0,792,68.12,867,---,---,---,0,0.579,23.7,42,10,23.3,7.96,1.1529,0.66,1228,1,89.8,60
14/05/15,11:00 AM,33.4,33.4,32.2,50,21.5,16.1,ENE,16.09,41.8,E,33.4,37.4,37.4,---,745.1,0,0,910,78.27,947,---,---,---,0,0.627,25.1,44,12,24.8,8.21,1.1446,0.76,1280,1,93.6,60
14/05/15,12:00 PM,34.9,34.9,33.4,44,20.9,14.5,E,14.48,37,ENE,34.9,38.9,38.9,---,744.8,0,0,959,82.48,974,---,---,---,0,0.692,26.1,44,12.9,25.9,8.17,1.1393,0.81,1247,1,91.2,60
14/05/15,1:00 PM,35.3,35.5,34.9,43,20.8,14.5,E,14.48,45.1,NE,35.3,39.3,39.3,---,744.2,0,0,934,80.33,972,---,---,---,0,0.706,26.5,40,11.8,26,7.56,1.138,0.81,1309,1,95.7,60
14/05/15,2:00 PM,35.1,35.6,35.1,43,20.6,14.5,E,14.48,40.2,E,35.1,38.9,38.9,---,743.9,0,0,836,71.91,911,---,---,---,0,0.697,27.1,42,13,26.6,7.85,1.134,0.74,1338,1,97.8,60
14/05/15,3:00 PM,34.1,35.3,33.7,47,21.1,14.5,ENE,14.48,41.8,NE,34.1,38,38,---,743.8,0,0,585,50.32,777,---,---,---,0,0.655,27.6,41,13.1,27.2,7.72,1.132,0.56,1297,1,94.8,60
14/05/15,4:00 PM,32.8,34.1,32.8,50,21,12.9,E,12.87,41.8,N,32.8,36.3,36.3,---,744.2,0,0,303,26.06,524,---,---,---,0,0.604,24.4,37,8.8,23.8,7.23,1.1488,0.36,1296,1,94.7,60
14/05/15,5:00 PM,32,32.8,32,53,21.2,11.3,ENE,11.27,40.2,ESE,32,35.4,35.4,---,744.4,0,0,150,12.9,250,---,---,---,0,0.569,23.8,37,8.3,23.2,7.25,1.152,0.2,1230,1,89.9,60
14/05/15,6:00 PM,30.2,32,30.2,57,20.7,12.9,ENE,12.87,35.4,NE,30.1,32.8,32.7,---,744.7,0,0,39,3.35,77,---,---,---,0,0.493,22.1,36,6.3,20.7,7.18,1.1609,0.13,1239,1,90.6,60
14/05/15,7:00 PM,29.2,30.2,29.1,62,21.1,12.9,ENE,12.87,35.4,NE,29.1,31.8,31.7,---,745,0,0,0,0,7,---,---,---,0,0.451,21.1,37,5.8,19.4,7.35,1.1659,0.1,1196,1,87.4,60
14/05/15,8:00 PM,28.4,29.2,28.4,64,21,14.5,E,14.48,37,E,28,30.6,30.2,---,745.8,0,0,0,0,0,---,---,---,0,0.421,21.1,38,6.2,19.5,7.55,1.1668,0.1,1219,1,89.1,60
14/05/15,9:00 PM,27.9,28.4,27.9,66,21,14.5,ENE,14.48,35.4,NNE,27.4,30,29.5,---,746.5,0,0,0,0,0,---,---,---,0,0.4,20.6,40,6.5,19.3,7.77,1.1694,0.1,1207,1,88.2,60
14/05/15,10:00 PM,27.8,27.9,27.7,67,21.1,12.9,E,12.87,33.8,E,27.7,29.9,29.7,---,746.4,0,0,0,0,0,---,---,---,0,0.396,20.6,40,6.5,19.3,7.77,1.1692,0.08,1220,1,89.2,60
14/05/15,11:00 PM,27.7,27.9,27.6,68,21.2,11.3,ENE,11.27,32.2,E,27.7,29.7,29.7,---,746,0,0,0,0,0,---,---,---,0,0.389,20.9,44,8.2,19.7,8.35,1.1658,0.08,1217,1,89,60
15/05/15,12:00 AM,27.7,27.7,27.5,68,21.2,12.9,E,12.87,33.8,ENE,27.5,29.7,29.6,---,745.5,0,0,0,0,0,---,---,---,0,0.389,20.1,40,6.1,18.8,7.79,1.1702,0.08,1208,1,88.3,60
15/05/15,1:00 AM,27.7,27.9,27.6,68,21.3,12.9,E,12.87,30.6,ENE,27.6,29.8,29.7,---,745.7,0,0,0,0,0,---,---,---,0,0.391,20,41,6.3,18.7,7.95,1.1707,0.08,1243,1,90.9,60
15/05/15,2:00 AM,27.1,27.7,27.1,72,21.6,9.7,ENE,9.66,32.2,ENE,27.1,29.2,29.2,---,745.2,0,0,0,0,0,---,---,---,0,0.366,20,40,6,18.7,7.79,1.1702,0.08,1197,1,87.5,60
15/05/15,3:00 AM,27.1,27.1,27,73,21.8,8,ENE,8.05,24.1,ESE,27.1,29.2,29.2,---,745.1,0,0,0,0,0,---,---,---,0,0.363,20.1,42,6.8,18.9,8.09,1.1689,0.05,1235,1,90.3,60
15/05/15,4:00 AM,27,27.1,27,73,21.7,8,ENE,8.05,24.1,ENE,27,29.1,29.1,---,745,0,0,0,0,0,---,---,---,0,0.361,20,44,7.4,18.9,8.35,1.1687,0.05,1234,1,90.2,60
15/05/15,5:00 AM,27.1,27.1,26.9,73,21.8,6.4,ENE,6.44,22.5,NNE,27.1,29.2,29.2,---,745.2,0,0,0,0,0,---,---,---,0,0.363,19.6,41,5.9,18.2,7.95,1.1719,0.05,1214,1,88.7,60
15/05/15,6:00 AM,27.6,27.6,27,70,21.6,8,ENE,8.05,24.1,NE,27.6,29.8,29.8,---,744.9,0,0,19,1.63,84,---,---,---,0,0.387,19.6,45,7.3,18.6,8.5,1.1702,0.05,1257,1,91.9,60
15/05/15,7:00 AM,29.6,29.6,27.7,62,21.5,11.3,ENE,11.27,32.2,ENE,29.6,32.5,32.5,---,745.3,0,0,167,14.36,308,---,---,---,0,0.468,18.9,42,5.7,17.6,8.13,1.175,0.18,1236,1,90.4,60
15/05/15,8:00 AM,31.1,31.1,29.5,60,22.4,11.3,ENE,11.27,29,E,31.1,34.9,34.9,---,745.7,0,0,373,32.08,552,---,---,---,0,0.53,19.8,41,6.1,18.5,7.95,1.1718,0.33,1255,1,91.7,60
15/05/15,9:00 AM,31.3,31.4,30.8,60,22.6,11.3,E,11.27,30.6,ENE,31.3,35.5,35.5,---,746.3,0,0,514,44.21,610,---,---,---,0,0.542,20.8,46,8.7,19.7,8.65,1.1665,0.43,1245,1,91,60
15/05/15,10:00 AM,31.5,31.8,31.3,57,21.9,11.3,ENE,11.27,30.6,NE,31.5,35.3,35.3,---,746.1,0,0,511,43.95,606,---,---,---,0,0.549,20.1,43,7.1,18.9,8.25,1.1703,0.43,1267,1,92.6,60
15/05/15,11:00 AM,31.9,32.1,31.3,57,22.4,11.3,ENE,11.27,33.8,ENE,31.9,36.3,36.3,---,746.4,0,0,500,43.01,603,---,---,---,0,0.567,20.7,44,8,19.5,8.35,1.1678,0.43,1290,1,94.3,60
15/05/15,12:00 PM,32.5,33.8,31.8,53,21.7,11.3,ENE,11.27,27.4,NE,32.5,36.4,36.4,---,746,0,0,721,62.01,1004,---,---,---,0,0.59,21.5,43,8.4,20.3,8.22,1.1635,0.58,1274,1,93.1,60
15/05/15,1:00 PM,31.9,33.5,31.9,52,20.9,9.7,E,9.66,27.4,NE,31.9,35.1,35.1,---,745.9,0,0,463,39.82,1181,---,---,---,0,0.567,21.3,38,6.4,19.7,7.54,1.1659,0.43,1289,1,94.2,60
15/05/15,2:00 PM,32.9,33.2,31.8,51,21.4,9.7,E,9.66,27.4,ENE,32.9,36.7,36.7,---,745.5,0,0,533,45.84,1280,---,---,---,0,0.606,21.3,41,7.5,19.9,7.94,1.1643,0.51,1293,1,94.5,60
15/05/15,3:00 PM,31.2,32.8,31,56,21.3,9.7,E,9.66,29,ENE,31.2,34.3,34.3,---,745,0,0,383,32.94,686,---,---,---,0,0.535,21.8,41,7.9,20.6,7.9,1.1612,0.36,1307,1,95.5,60
15/05/15,4:00 PM,29.9,31.2,29.9,58,20.8,9.7,ENE,9.66,27.4,E,29.9,32.6,32.6,---,745.2,0,0,214,18.41,339,---,---,---,0,0.484,21.3,40,7.1,19.8,7.74,1.1641,0.23,1305,1,95.4,60
15/05/15,5:00 PM,28.7,29.9,28.7,62,20.7,9.7,E,9.66,30.6,ENE,28.7,30.9,30.9,---,745.6,0,0,90,7.74,144,---,---,---,0,0.433,20.6,38,5.8,19.1,7.55,1.1685,0.13,1306,1,95.5,60
15/05/15,6:00 PM,28.1,28.7,28.1,61,19.9,11.3,E,11.27,29,NE,28.1,29.6,29.6,---,745.8,0,0,33,2.84,49,---,---,---,0,0.407,20.1,38,5.3,18.6,7.55,1.1714,0.1,1282,1,93.7,60
15/05/15,7:00 PM,27.8,28.1,27.8,62,19.8,11.3,E,11.27,32.2,ENE,27.8,29.2,29.2,---,746.3,0,0,0,0,7,---,---,---,0,0.394,20.6,42,7.2,19.3,8.07,1.1687,0.08,1255,1,91.7,60
15/05/15,8:00 PM,28.1,28.1,27.7,60,19.6,11.3,E,11.27,29,NE,28.1,29.4,29.4,---,746.9,0,0,0,0,0,---,---,---,0,0.405,20.2,43,7.2,19,8.25,1.1712,0.1,1224,1,89.5,60
15/05/15,9:00 PM,27.4,28.2,27.4,69,21.2,9.7,ENE,9.66,27.4,E,27.4,29.4,29.4,---,747.7,0,0,0,0,0,---,---,---,0,0.38,19.6,42,6.3,18.3,8.11,1.1756,0.08,1233,1,90.1,60
15/05/15,10:00 PM,27.7,27.7,27.4,63,20,11.3,ENE,11.27,33.8,ENE,27.7,29.2,29.2,---,747.7,0,0,0,0,0,---,---,---,0,0.391,20.4,42,7,19.2,8.08,1.1718,0.08,1217,1,89,60
15/05/15,11:00 PM,27.6,27.9,27.6,62,19.7,8,ENE,8.05,24.1,E,27.6,28.9,28.9,---,747.6,0,0,0,0,0,---,---,---,0,0.387,19.4,44,6.8,18.3,8.35,1.1758,0.08,1299,1,95,60
16/05/15,12:00 AM,27.7,27.8,27.6,62,19.7,8,E,8.05,22.5,E,27.7,29.1,29.1,---,747.1,0,0,0,0,0,---,---,---,0,0.389,19.4,39,5.1,18,7.71,1.176,0.08,1307,1,95.5,60
16/05/15,1:00 AM,26.3,27.7,26.3,66,19.4,3.2,NE,3.22,22.5,N,26.3,27.3,27.3,---,747,0,0,0,0,0,---,---,---,0,0.331,19.8,42,6.5,18.6,8.1,1.1732,0.05,1347,1,98.5,60
